date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:39:19	22211/22211	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:21:59%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_checkbox_inline&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita26b.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
19:39:19	22267/22267	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:20:21%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_radio&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit1460.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
19:39:20	22222/22222	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:34:26%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_radio_inline&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6f92.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
19:39:20	22508/22508	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:49:15%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_select&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit29cb.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp)
19:39:21	22552/22552	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:54:37%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_horizontal_static&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9956.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp)
19:39:22	24167/24167	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:16:26%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_horizontal_all&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6cba.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp)
19:39:22	23012/23012	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:36:49%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_form_inline_all&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit4ab1.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp)
19:39:23	23168/23168	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:15:20%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_height&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit8525.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
19:39:23	22495/22495	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:02:58%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_height2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit325c.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
19:39:24	22422/22422	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:04:17%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_width&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit4da6.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
19:39:24	22278/22278	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:38:52%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_input_help-block&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit64f9.html	(from http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp)
19:39:27	45427/45427	---M--	200	added ('OK')	image/jpeg	etag:%2281e658956b18d01:0%22	http://www.w3schools.com/bootstrap/img_chania.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/img_chania.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
19:39:29	23402/23402	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:24:57%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_carousel&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb3bd.html	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
19:39:29	24012/24012	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_carousel2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit5d59.html	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
19:39:30	22622/22622	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:57:16%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_modal&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd2b2.html	(from http://www.w3schools.com/bootstrap/bootstrap_modal.asp)
19:39:31	22587/22587	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:53:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_modal_sm&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb6e4.html	(from http://www.w3schools.com/bootstrap/bootstrap_modal.asp)
19:39:31	22587/22587	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:08:29%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_modal_lg&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit5abe.html	(from http://www.w3schools.com/bootstrap/bootstrap_modal.asp)
19:39:32	21986/21986	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:45:05%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tooltip&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit495c.html	(from http://www.w3schools.com/bootstrap/bootstrap_tooltip.asp)
19:39:33	44034/44034	---M--	200	added ('OK')	image/jpeg	etag:%22dead8c9b6b18d01:0%22	http://www.w3schools.com/bootstrap/img_chania2.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/img_chania2.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
19:39:33	22407/22407	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:22:02%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tooltip_pos&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitcdd0.html	(from http://www.w3schools.com/bootstrap/bootstrap_tooltip.asp)
19:39:33	33800/33800	---M--	200	added ('OK')	image/jpeg	etag:%2297ed0a06b18d01:0%22	http://www.w3schools.com/bootstrap/img_flower.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/img_flower.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
19:39:33	22041/22041	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:16:25%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit0336.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
19:39:34	22424/22424	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:12:11%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_pos&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit748d.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
19:39:35	22084/22084	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:47:17%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_focus&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit69d2.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
19:39:36	63178/63178	---M--	200	added ('OK')	image/jpeg	etag:%2233870a66b18d01:0%22	http://www.w3schools.com/bootstrap/img_flower2.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/img_flower2.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
19:39:36	22131/22131	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:18:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_hover&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb4cf.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
19:39:37	4165/4165	---M-Z	200	added ('OK')	text/html	etag:%2278ec34ecdfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_scrollspy.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_scrollspy.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
19:39:38	25406/25406	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:44:58%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita7e1.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
19:39:38	2797/2797	---M-Z	200	added ('OK')	text/html	etag:%222242ceedfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_scrollspy2.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_scrollspy2.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
19:39:39	24040/24040	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:06:40%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit25b3.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
19:39:40	2075/2075	---M-Z	200	added ('OK')	text/html	etag:%2241b2796deebd11:0%22	http://www.w3schools.com/bootstrap/trybs_affix_navbar.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_affix_navbar.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
19:39:40	2125/2125	---M-Z	200	added ('OK')	text/html	etag:%22a986f896deebd11:0%22	http://www.w3schools.com/bootstrap/trybs_affix_vertical_nav.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_affix_vertical_nav.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
19:39:41	23149/23149	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:10:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_affix&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit36ae.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
19:39:41	23353/23353	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:54:49%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_affix2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb2cf.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
19:39:42	26105/26105	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:30:54%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy_affix&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9256.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
19:39:42	24451/24451	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:10:15%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy_affix2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf4ad.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
19:39:43	22627/22627	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:19:06%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_stacked_to_hor&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit30b5.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.asp)
19:39:44	22633/22633	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:43:55%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_container-fluid&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf4dc.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.asp)
19:39:44	22664/22664	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:01:31%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_small&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit9cca.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_small.asp)
19:39:45	22668/22668	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:10:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_small2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita4e9.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_small.asp)
19:39:46	22727/22727	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:14%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_medium&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitfbae.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_medium.asp)
19:39:47	22678/22678	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:38:55%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_medium2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit28f2.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_medium.asp)
19:39:48	22763/22763	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:53:23%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_large&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit629d.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_large.asp)
19:39:48	22672/22672	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:35:10%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_large2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3ba0.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_large.asp)
19:39:49	22136/22136	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:49:35%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit0956.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:50	22273/22273	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:14:29%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex4&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit06c2.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:50	22476/22476	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:53:23%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex5&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit4350.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:51	22552/22552	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:44:01%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex6&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6d92.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:51	22429/22429	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:46:03%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex7&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryiteef8.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:52	22198/22198	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:35:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex8&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitab8e.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:52	22120/22120	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:59:28%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_grid_ex9&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf78b.html	(from http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp)
19:39:53	1422/1422	---M-Z	200	added ('OK')	text/html	etag:%22d54feefbdfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_blog_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_blog_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:53	26841/26841	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2014:07:51%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_blog&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit8490.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:54	2601/2601	---M-Z	200	added ('OK')	text/html	etag:%229d79ff2e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_portfolio_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_portfolio_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:56	24858/24858	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:00:01%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_portfolio&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit3d70.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:57	1774/1774	---M-Z	200	added ('OK')	text/html	etag:%22bfb575be0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_webpage_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_webpage_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:58	24688/24688	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:41:57%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_webpage&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitfaf2.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:58	4119/4119	---M-Z	200	added ('OK')	text/html	etag:%22a4c8476e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_social_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_social_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:59	27483/27483	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:20:07%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_social&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitf971.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:39:59	1819/1819	---M-Z	200	added ('OK')	text/html	etag:%2291766e0e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_marketing_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_marketing_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:00	25355/25355	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:13:34%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_marketing&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite7f9.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:00	3048/3048	---M-Z	200	added ('OK')	text/html	etag:%22f7bda1ffdfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_marketing2_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_marketing2_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:01	26965/26965	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:19%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_marketing2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite4b3.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:01	2731/2731	---M-Z	200	added ('OK')	text/html	etag:%222ee122fadfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_analytics_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_analytics_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:02	25012/25012	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:53:55%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_analytics&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd0d2.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:03	2260/2260	---M-Z	200	added ('OK')	text/html	etag:%22172ddb8e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_store_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_store_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:03	26079/26079	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:01:00%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_store&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6102.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
19:40:04	26711/26711	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2020:03:45%20GMT	http://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	C:/My%20Web%20Sites/bootstrap/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:05	4152/4152	---M-Z	200	added ('OK')	text/html	etag:%22b4ace055e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_theme_me_complete.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_theme_me_complete.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:06	25393/25393	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:57:16%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_complete&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit31b2.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:07	5672/5672	---M--	200	added ('OK')	image/jpeg	etag:%2254e71ff0bdefd01:0%22	http://www.w3schools.com/bootstrap/bird150.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/bird150.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:08	21959/21959	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:55:56%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_container&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit1058.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:08	22118/22118	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2012:50:54%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_container2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit5cfd.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:09	22125/22125	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:13%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_img_circle&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit73f7.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:10	22936/22936	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:24:47%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_containers&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit01f3.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:10	22982/22982	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:21%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_containers_padding&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit1525.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
19:40:11	23039/23039	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202016%2013:56:21%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_button&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit4107.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
